NN size,Encoding rate,Encoding,Network,Decoding,Rotating,yolo,Server,Frame Rate,Confidence,Cumulative Confidence
128,25,5,6.8,1.6,0.1,10.9,13.2,40,[],0
128,25,5,5.2,1.4,0.1,10.8,12.8,43.4782608695652,[],0
128,25,4,5.2,1.3,0.1,10.9,12.8,45.4545454545455,"[0.653415, 0.994338]",1.647753
128,25,3,4.9,2.1,0.1,10.8,14.1,43.4782608695652,[0.77683],0.77683
128,25,4,5.4,1.8,0.1,10.8,13.6,43.4782608695652,"[0.824421, 0.557133, 0.666119]",2.047673
128,25,4,4.4,1.1,0.1,10.8,12.6,45.4545454545455,"[0.521485, 0.66273]",1.184215
128,25,4,3.8,2.1,0.1,8.7,12.2,47.6190476190476,[0.787312],0.787312
128,25,4,5.9,0.5,0.1,7.3,8.1,52.6315789473684,[],0
128,25,5,4.2,0.7,0.1,7.8,8.8,50,[0.913285],0.913285
128,25,5,5.7,0.9,0.1,8.6,10.3,45.4545454545455,[0.945155],0.945155
128,25,4,4.9,2,0.2,9.3,12.1,47.6190476190476,[],0
128,25,5,4.5,0.6,0.1,7.6,8.5,50,[0.654452],0.654452
128,25,4,4.4,1.3,0.1,10.8,12.6,45.4545454545455,[0.768893],0.768893
128,25,5,6.4,1.8,0.1,10.8,13.6,38.4615384615385,[0.724972],0.724972
128,25,4,4.2,1.9,0.1,10.7,13.8,45.4545454545455,[],0
128,25,5,5.2,1.4,0.1,10.7,12.8,43.4782608695652,[0.687062],0.687062
128,25,5,6.3,1.8,0.3,10.8,13.7,38.4615384615385,"[0.919405, 0.810722]",1.730127
128,25,5,5.3,2.1,0.1,9.4,12.7,43.4782608695652,[0.939983],0.939983
128,25,4,5.9,0.9,0.1,8.7,10.1,50,[0.878353],0.878353
128,25,4,4.7,1.6,0.3,10.8,13.3,43.4782608695652,[0.986426],0.986426
128,25,4,5.8,1.5,0.1,10.8,13.2,43.4782608695652,[],0
128,25,5,5.3,1.1,0.1,9.2,10.7,45.4545454545455,"[0.678885, 0.530855]",1.20974
128,25,4,5.8,0.5,0,7.5,8.2,55.5555555555556,"[0.871641, 0.573289]",1.44493
128,25,4,4.6,2.3,0.1,10.8,14.4,43.4782608695652,[],0
128,25,4,5.2,1.3,0.3,10.8,12.8,45.4545454545455,[0.96637],0.96637
128,25,8,4,1.5,0.1,10.7,13,38.4615384615385,[],0
128,25,3,6.3,1.2,0.2,10.8,12.7,43.4782608695652,[],0
128,25,4,4.3,1.5,0.1,9.7,11.7,47.6190476190476,[0.62322],0.62322
128,25,3,4,0.3,0.1,7.4,8,55.5555555555556,"[0.564471, 0.768533]",1.333004
128,25,4,4,1.2,0.1,11.1,13,47.6190476190476,[],0
128,25,4,5.5,1.6,0.1,11,13.5,41.6666666666667,[],0
128,25,6,6.6,1.6,0.1,10.9,13.4,37.037037037037,[],0
128,25,4,4.3,1.9,0.1,10.7,13.7,41.6666666666667,[0.829481],0.829481
128,25,8,5.4,2.4,0.2,8.9,12.6,37.037037037037,[],0
128,25,3,3.2,0.7,0.1,7.8,8.8,55.5555555555556,"[0.848973, 0.867076]",1.716049
128,25,3,4.9,1.6,0.1,10.8,13.1,45.4545454545455,[],0
128,25,5,4.9,1.4,0.1,10.8,13.1,41.6666666666667,[0.920913],0.920913
128,25,4,4.8,1.4,0.1,9.2,11.2,50,[],0
128,25,3,6.4,0.4,0,8,8.6,55.5555555555556,[],0
128,25,4,4.3,1.7,0.1,9.2,11.7,47.6190476190476,"[0.620181, 0.597325]",1.217506
128,25,5,6.5,0.6,0,7.5,8.5,50,[],0
128,25,3,5.4,1.6,0.2,9.1,11.6,50,[0.790398],0.790398
128,25,5,5.7,1.1,0.1,7.4,9.3,47.6190476190476,"[0.592791, 0.514627]",1.107418
128,25,3,6.8,0.3,0.1,7.6,8.2,55.5555555555556,[0.721217],0.721217
128,25,5,4.3,1.1,0.3,10.8,12.7,45.4545454545455,[],0
128,25,4,4,2,0.2,10.8,14,45.4545454545455,[],0
128,25,4,5.6,1.6,0.1,11,13.4,41.6666666666667,"[0.983685, 0.983556, 0.974545]",2.941786
128,25,4,6.3,1.9,0.1,10.8,13.7,40,[0.990402],0.990402
128,25,3,5.1,1.3,0.1,16.1,17.9,38.4615384615385,[0.741837],0.741837
128,25,5,4.2,1.3,0.1,10.9,12.8,43.4782608695652,[],0
128,25,4,4.3,2,0.2,10.7,13.7,45.4545454545455,[0.907449],0.907449
128,25,4,4.6,2.2,0.2,9,12.4,45.4545454545455,[0.76696],0.76696
128,25,4,3.9,0.4,0,7.4,8.1,58.8235294117647,"[0.658079, 0.985394]",1.643473
128,25,6,3.9,1.5,0.1,10.8,13.1,41.6666666666667,[0.98319],0.98319
128,25,4,4,1.9,0.2,9.1,12,45.4545454545455,"[0.723996, 0.642628, 0.578758]",1.945382
128,25,6,4.7,0.5,0.1,7.4,8.3,50,[0.938178],0.938178
128,25,4,3,1.4,0.3,10.8,13,47.6190476190476,[0.940803],0.940803
128,25,3,5.1,1.3,0.2,11,12.9,47.6190476190476,[0.603514],0.603514
128,25,4,5.4,1.5,0.1,11.2,13.6,41.6666666666667,[0.557735],0.557735
128,25,4,5.6,1.4,0.1,9.3,11.4,47.6190476190476,[0.800054],0.800054
128,25,3,5,0.9,0.1,8.6,10,52.6315789473684,[0.690954],0.690954
128,25,5,5,1.4,0.1,10.8,13,43.4782608695652,[0.982372],0.982372
128,25,5,4.9,1.9,0.1,9.2,12.1,43.4782608695652,[0.971307],0.971307
128,25,3,4.8,1.2,0.1,10.3,12.2,50,[],0
128,25,3,13.5,1.3,0.1,10.9,12.5,32.258064516129,"[0.676821, 0.546021]",1.222842
128,25,5,4.5,1.6,0.1,9.1,11.5,47.6190476190476,[],0
128,25,4,4.6,0.5,0,7.5,8.4,58.8235294117647,[0.629644],0.629644
128,25,4,5.1,1.3,0.3,10.9,12.9,43.4782608695652,"[0.964194, 0.54058]",1.504774
128,25,5,5.6,1.5,0.1,10.8,13.4,40,[0.895752],0.895752
128,25,5,5,1.5,0.1,10.7,13,41.6666666666667,"[0.895951, 0.515677]",1.411628
128,25,3,6.6,0.5,0,7.5,8.4,50,[0.520879],0.520879
128,25,4,4.3,1.7,0.1,11.2,13.7,43.4782608695652,[0.991778],0.991778
128,25,4,4.9,1.4,0.3,10.9,13.1,45.4545454545455,[0.997568],0.997568
128,25,4,6,2.2,0.1,8.8,12,43.4782608695652,"[0.834445, 0.759079]",1.593524
128,25,6,4,0.4,0,7.4,8,55.5555555555556,[],0
128,25,2,3.7,1,0.3,10.8,12.3,52.6315789473684,"[0.713814, 0.578305, 0.533884, 0.824792]",2.650795
128,25,5,4.5,2.1,0.2,11.3,14.5,40,[0.943461],0.943461
128,25,6,6.2,1.8,0.1,8.9,11.8,41.6666666666667,[0.944283],0.944283
128,25,5,5.7,0.6,0.1,7.3,8.3,52.6315789473684,[],0
128,25,5,5.9,0.8,0.1,8,9.1,50,[],0
128,25,5,3.3,1.3,0.2,10.8,12.7,45.4545454545455,"[0.771125, 0.75951, 0.688262, 0.648398]",2.867295
128,25,5,5.7,1.9,0.1,8.9,12.3,43.4782608695652,[0.721292],0.721292
128,25,6,5.4,0.9,0.1,8.3,9.6,45.4545454545455,[],0
128,25,5,4.6,1.3,0.1,10.6,12.4,45.4545454545455,[],0
128,25,5,4.9,1.5,0.1,10.8,13.1,43.4782608695652,[],0
128,25,4,5,1.4,0.3,9.9,12,47.6190476190476,[0.649714],0.649714
128,25,4,7.1,2.6,0.1,10.8,14.9,38.4615384615385,"[0.976347, 0.516964]",1.493311
128,25,4,4.3,1.9,0.1,10.8,13.7,43.4782608695652,[0.643329],0.643329
128,25,3,4.3,1.3,0.1,10.7,12.7,47.6190476190476,"[0.693966, 0.617853]",1.311819
128,25,3,4.2,1.3,0.1,10.9,12.8,47.6190476190476,"[0.565884, 0.946606]",1.51249
128,25,4,5.4,1.1,0.3,10.8,12.6,43.4782608695652,"[0.961565, 0.896383, 0.79492, 0.646877, 0.586741, 0.569247, 0.542628, 0.654809]",5.65317
128,25,5,10.2,1.3,0.1,10.9,12.8,35.7142857142857,[],0
128,25,4,5,0.3,0,7.5,8,55.5555555555556,"[0.983977, 0.806429, 0.561188]",2.351594
128,25,4,5.7,0.5,0.1,7.4,8.3,52.6315789473684,[0.567073],0.567073
128,25,2,4.1,1.5,0.1,10.7,12.9,50,[0.609275],0.609275
128,25,3,5.1,1.5,0.1,10.8,12.9,47.6190476190476,[0.504772],0.504772
128,25,5,4.7,1.6,0.1,10.7,13.3,43.4782608695652,[0.976033],0.976033
128,25,3,4.1,1.4,0.1,10.7,12.9,45.4545454545455,"[0.967507, 0.955814, 0.942834, 0.7965]",3.662655
128,25,4,5.9,1.9,0.1,9.2,12.1,43.4782608695652,[0.896892],0.896892
128,25,3,4.8,0.3,0.1,7.7,8.2,55.5555555555556,[0.924],0.924
128,25,5,3.7,1.6,0.1,10.8,13.3,43.4782608695652,"[0.659049, 0.59163, 0.555595, 0.539393]",2.345667
128,25,4,5.6,1.5,0.1,9.2,11.4,47.6190476190476,"[0.862478, 0.706107]",1.568585
128,25,3,5.4,1.5,0.1,10.2,12.6,47.6190476190476,"[0.836938, 0.777613, 0.588902]",2.203453
128,25,4,5,1.9,0.1,11.1,14,41.6666666666667,[0.99589],0.99589
128,25,4,4.1,1.5,0.1,10.8,12.9,45.4545454545455,[],0
128,25,3,6.3,1,0.3,11,12.7,43.4782608695652,"[0.835723, 0.977006]",1.812729
128,25,4,5.4,1.2,0.1,10.7,12.6,45.4545454545455,[0.614959],0.614959
128,25,4,5.9,1.4,0.1,10.9,13.1,43.4782608695652,[0.970967],0.970967
128,25,4,3.5,1.6,0.1,11.1,13.5,45.4545454545455,[],0
128,25,3,6.1,1.1,0.1,11.3,12.9,45.4545454545455,[0.965715],0.965715
128,25,5,7,2.1,0.1,15,18,32.258064516129,"[0.544304, 0.936448]",1.480752
128,25,6,5.6,1.9,0.2,9.6,12.4,40,[],0
128,25,3,5.3,1.2,0.1,10.7,12.7,45.4545454545455,[0.78615],0.78615
128,25,2,5.2,1.5,0.1,10.6,12.8,50,[],0
128,25,5,3.6,1.1,0.1,10.8,12.4,45.4545454545455,[0.983636],0.983636
128,25,5,3.8,1.7,0.1,11.6,14.2,40,"[0.527285, 0.97783, 0.936001]",2.441116
128,25,4,3.7,0.3,0,7.9,8.3,55.5555555555556,[0.514854],0.514854
128,25,5,7.8,0.3,0,7.7,8.2,45.4545454545455,[],0
128,25,6,5.1,0.4,0,8.3,8.9,47.6190476190476,[],0
128,25,4,5,0.2,0,7.6,8,58.8235294117647,[],0
128,25,3,5.2,1.1,0.1,12.3,13.8,45.4545454545455,[0.638193],0.638193
128,25,4,5.1,2,0.4,10.8,13.9,43.4782608695652,[0.981869],0.981869
128,25,3,4.5,1.2,0.1,10.8,12.5,47.6190476190476,[],0
128,25,3,5.1,1.7,0.1,9.3,11.9,47.6190476190476,"[0.900786, 0.746436, 0.622053, 0.607747, 0.58077, 0.566269, 0.529339, 0.513096, 0.509976, 0.502668]",6.07914
128,25,4,4.8,1.3,0.1,9.3,11.2,50,[0.744519],0.744519
128,25,3,3.8,0.4,0,7.6,8.2,62.5,"[0.535048, 0.977934]",1.512982
128,25,3,6.3,1.7,0.1,9.2,11.7,47.6190476190476,[],0
128,25,4,5.1,0.7,0.1,7.8,8.9,52.6315789473684,[0.854689],0.854689
128,25,3,5.5,1.5,0.2,11,13.5,45.4545454545455,"[0.994932, 0.984176, 0.91607, 0.724765, 0.547107]",4.16705
128,25,5,6.6,1.5,0.3,11,13.4,40,[0.950405],0.950405
128,25,3,4.3,1.6,0.3,11.2,13.7,47.6190476190476,[0.985906],0.985906
128,25,4,5.1,1.4,0.1,11,12.9,40,[0.544912],0.544912
128,25,4,6.2,2.6,0.1,10.8,14.8,40,[],0
128,25,7,4.3,1.7,0.1,9.2,11.7,43.4782608695652,[],0
128,25,4,6.8,0.5,0,7.3,8.2,50,"[0.520166, 0.704412]",1.224578
128,25,4,3.4,0.5,0.1,7.8,8.6,55.5555555555556,[],0
128,25,4,4.5,1.9,0.1,10.8,13.5,45.4545454545455,[0.65238],0.65238
128,25,2,4.7,1.4,0.1,9.3,11.3,55.5555555555556,[0.989015],0.989015
128,25,5,5.1,0.8,0.1,8.4,9.9,50,[0.793513],0.793513
128,25,6,5.4,1.6,0.1,11.2,13.6,38.4615384615385,"[0.616184, 0.916389, 0.741583]",2.274156
128,25,4,4.2,1.1,0.1,11.2,12.8,45.4545454545455,"[0.998637, 0.986878]",1.985515
128,25,3,3.6,1.4,0.4,11.2,13.4,43.4782608695652,"[0.576108, 0.991002]",1.56711
128,25,3,5.2,1.5,0.1,10.7,12.8,45.4545454545455,[0.746012],0.746012
128,25,5,6,1.9,0.1,10.8,14,37.037037037037,"[0.928584, 0.725971, 0.700395, 0.6393, 0.566496, 0.551574, 0.502221]",4.614541
128,25,3,7.1,1.2,0.1,9.2,10.9,47.6190476190476,[0.931365],0.931365
128,25,3,4.7,0.5,0.1,7.5,8.3,58.8235294117647,[0.796033],0.796033
128,25,5,5.1,2,0.1,10.8,13.9,40,[],0
128,25,3,5,1.3,0.3,10,12,47.6190476190476,[0.940107],0.940107
128,25,3,4.6,0.5,0.1,7.5,8.4,62.5,[0.508819],0.508819
128,25,4,7.6,1.8,0.1,10.6,13.4,40,[0.997714],0.997714
128,25,4,5.4,2.6,0.3,10.7,14.6,40,[0.524746],0.524746
128,25,5,5.2,1.6,0.1,9.2,11.8,43.4782608695652,"[0.660845, 0.522161]",1.183006
128,25,5,8.1,1.4,0.1,8.5,10.9,38.4615384615385,[],0
128,25,3,4.7,0.9,0.3,10.8,12.3,47.6190476190476,[0.821723],0.821723
128,25,4,5.2,1.9,0.1,10.8,13.8,43.4782608695652,[],0
128,25,5,5.2,1.4,0.1,10.7,12.8,41.6666666666667,[0.9858],0.9858
128,25,3,4.1,1.4,0.1,10.9,12.9,47.6190476190476,[],0
128,25,5,4,1.6,0.1,10.8,13,43.4782608695652,[0.956616],0.956616
128,25,4,4.8,1.4,0.1,11,13.2,43.4782608695652,"[0.628287, 0.772034, 0.912057, 0.870269]",3.182647
128,25,5,6.2,1.4,0.2,10.7,12.8,40,"[0.868487, 0.631635, 0.535211, 0.810532, 0.631062]",3.476927
128,25,3,5.2,1.8,0.2,9.2,11.8,50,[0.986594],0.986594
128,25,5,5.9,2.7,0.1,10.9,15.1,37.037037037037,[],0
128,25,4,8.2,1.7,0.1,9,11.8,41.6666666666667,[],0
128,25,6,5.2,1.3,0.1,10.7,12.8,41.6666666666667,"[0.993084, 0.663757]",1.656841
128,25,3,5,1.5,0.1,10.8,13,43.4782608695652,[0.987661],0.987661
128,25,4,5.4,1.4,0.1,9.4,11.6,47.6190476190476,[],0
128,25,3,4.9,0.9,0.1,7.8,9.1,58.8235294117647,[],0
128,25,4,4.4,0.7,0.1,8.4,9.6,55.5555555555556,"[0.630261, 0.984632, 0.844274]",2.459167
128,25,3,4.1,1.4,0.1,10.9,12.9,47.6190476190476,[],0
128,25,7,4.8,1.7,0.3,10.7,13.2,40,[0.903455],0.903455
128,25,5,5.6,1.6,0.1,10.8,13.4,40,"[0.99113, 0.975618, 0.795008]",2.761756
128,25,3,3.9,1.7,0.1,10.7,13.1,45.4545454545455,[0.984447],0.984447
128,25,7,6.1,2,0.1,10.6,13.9,37.037037037037,[],0
128,25,3,4.7,1.4,0.1,9.1,11.3,50,[0.94208],0.94208
128,25,4,3.9,0.4,0.1,7.4,8.1,62.5,"[0.983022, 0.976442, 0.901659, 0.833595, 0.713836]",4.408554
128,25,4,4.6,1,0.3,10.8,12.4,45.4545454545455,"[0.622623, 0.838253, 0.757433]",2.218309
128,25,5,5.4,1.9,0.1,8.9,11.6,45.4545454545455,[0.673274],0.673274
128,25,4,4.5,1.1,0.1,9.5,11.5,47.6190476190476,[],0
128,25,3,5.6,1.7,0.1,10.7,13.4,45.4545454545455,[],0
128,25,4,3.9,1.5,0.1,10.9,13.1,47.6190476190476,[],0
128,25,5,6.2,1.4,0.1,10.9,12.8,41.6666666666667,[0.97994],0.97994
128,25,4,4.9,1.7,0.1,10.8,13.1,45.4545454545455,[],0
128,25,3,6,2.2,0.1,10.8,14,40,[0.99084],0.99084
128,25,5,4.7,0.3,0,7.8,8.3,55.5555555555556,[0.620283],0.620283
128,25,4,5.2,1.7,0.1,9.4,11.8,45.4545454545455,[0.598543],0.598543
128,25,4,5.9,0.5,0.1,7.3,8.1,55.5555555555556,[],0
128,25,4,5.2,1.3,0.1,9.9,11.8,45.4545454545455,"[0.966778, 0.537909]",1.504687
128,25,4,4.3,1.1,0.1,11,12.7,47.6190476190476,[],0
128,25,3,4.9,1.9,0.2,9.2,12.1,47.6190476190476,[0.773803],0.773803
128,25,4,5.7,0.6,0,7.4,8.3,52.6315789473684,"[0.524324, 0.652944, 0.641138, 0.629463, 0.600858, 0.557049]",3.605776
128,25,3,5.6,0.6,0,7.4,8.4,55.5555555555556,[0.533657],0.533657
128,25,3,5.1,0.3,0.1,7.3,7.9,58.8235294117647,"[0.965181, 0.903588]",1.868769
128,25,5,6.6,1.6,0.1,10.8,13.4,38.4615384615385,"[0.913766, 0.745798, 0.742708, 0.720483, 0.696939, 0.679528, 0.617443, 0.530777, 0.506883]",6.154325
128,25,4,6.1,2.1,0.1,10.8,13.9,41.6666666666667,[],0
128,25,3,4.3,1.3,0.1,10.7,12.7,50,[0.995311],0.995311
128,25,4,5.4,1.8,0.1,11,13.6,43.4782608695652,[0.535614],0.535614
128,25,5,5.4,1.8,0.1,10.8,13.6,40,[],0
128,25,5,4.2,1.4,0.1,10.8,12.8,43.4782608695652,"[0.98712, 0.882454]",1.869574
128,25,4,4.6,2.3,0.1,9,12.4,47.6190476190476,"[0.734089, 0.659687, 0.619817]",2.013593
128,25,4,5.7,1.4,0.3,11,13.3,43.4782608695652,"[0.904746, 0.52135]",1.426096
128,25,3,5.9,1.2,0.1,9.3,11.1,50,"[0.984465, 0.969581, 0.894867]",2.848913
128,25,6,4.7,0.4,0,7.8,8.3,50,[],0
128,25,3,5.6,1.6,0.1,10.9,13.4,45.4545454545455,[],0
128,25,3,5.7,1.7,0.1,10.7,13.3,41.6666666666667,[0.522367],0.522367
128,25,5,5.1,2,0.1,10.8,13.9,40,[0.55026],0.55026
128,25,3,5,1.5,0.1,10.8,13,47.6190476190476,[0.634235],0.634235
128,25,4,4.7,1.4,0.1,9.2,11.3,47.6190476190476,[0.590676],0.590676
128,25,4,5.8,2.2,0.2,10.8,14.2,40,[],0
128,25,4,5.6,1.4,0.2,9.3,11.4,47.6190476190476,"[0.790224, 0.740305]",1.530529
128,25,4,5,1.4,0.1,10.9,13,43.4782608695652,[0.974468],0.974468
128,25,3,4.8,1.6,0.1,10.7,13.2,47.6190476190476,[],0
128,25,5,4.5,1.7,0.1,10.9,13.5,43.4782608695652,[],0
128,25,5,4.3,1.9,0.1,10.9,13.7,41.6666666666667,"[0.865308, 0.737866]",1.603174
128,25,4,5.1,1.5,0.1,10.8,12.9,45.4545454545455,"[0.612264, 0.997804]",1.610068
128,25,4,3.9,1.5,0.1,10.9,13.1,47.6190476190476,[],0
128,25,3,4.8,1.6,0.1,10.7,13.2,43.4782608695652,"[0.539381, 0.578835]",1.118216
128,25,3,4.2,2,0.1,10.7,13.8,45.4545454545455,"[0.571804, 0.824394]",1.396198
128,25,4,3.9,1.5,0.1,10.8,13.1,45.4545454545455,[0.573235],0.573235
128,25,5,5.8,1.3,0.1,9.2,11.2,45.4545454545455,"[0.76963, 0.739415, 0.722552, 0.672639]",2.904236
128,25,2,5.1,0.3,0,7.3,7.9,62.5,"[0.954396, 0.726518, 0.591805]",2.272719
128,25,3,5,0.4,0,7.3,8,58.8235294117647,[0.949609],0.949609
128,25,3,4.5,0.5,0,7.5,8.5,58.8235294117647,"[0.72557, 0.685605, 0.644701, 0.582758]",2.638634
128,25,5,5.1,1.8,0.1,9.1,11.9,41.6666666666667,[0.611931],0.611931
128,25,4,4.1,0.3,0.1,7.3,7.9,62.5,"[0.991861, 0.973045, 0.946908]",2.911814
128,25,6,4.9,1.5,0.1,10.9,13.1,41.6666666666667,"[0.768294, 0.779253]",1.547547
128,25,5,5.7,1.7,0.1,10.7,13.3,40,"[0.824391, 0.996176]",1.820567
128,25,8,5.1,2,0.1,10.7,13.9,37.037037037037,[],0
128,25,3,6,2.1,0.1,8.7,12,47.6190476190476,[],0
128,25,3,5.2,0.4,0,7.3,7.8,62.5,[],0
128,25,5,6.5,1.8,0.1,10.7,13.5,40,[0.987977],0.987977
128,25,4,3.8,1,0.1,12.7,14.2,45.4545454545455,[0.635164],0.635164
128,25,4,4.4,1.8,0.1,10.7,13.6,41.6666666666667,[],0
128,25,4,4.5,1.3,0.1,10.7,12.5,47.6190476190476,[],0
128,25,3,5.3,0.3,0,7.2,7.7,62.5,[],0
128,25,3,5.4,1.2,0.1,10.8,12.6,47.6190476190476,[],0
128,25,5,4.6,1.7,0.1,7.8,10.4,47.6190476190476,[],0
128,25,3,4.2,1.8,0.1,9.2,11.8,50,"[0.795479, 0.692093, 0.594504]",2.082076
128,25,3,4.7,0.5,0,7.4,8.3,62.5,[0.770763],0.770763
128,25,4,6.3,1.6,0.1,9.3,11.7,43.4782608695652,"[0.889126, 0.579147, 0.989639, 0.910418]",3.36833
128,25,5,4.7,0.5,0,7.5,8.3,55.5555555555556,"[0.851737, 0.519595]",1.371332
128,25,4,6,1.6,0.1,10.6,13,41.6666666666667,[0.869405],0.869405
128,25,4,5.9,2.1,0.1,8.9,12.1,45.4545454545455,"[0.874208, 0.518165]",1.392373
128,25,4,4.4,0.6,0.1,7.6,8.6,55.5555555555556,[0.868331],0.868331
128,25,4,6,1.9,0.1,9,12,43.4782608695652,[0.995792],0.995792
128,25,4,5.7,1.6,0.1,10.8,13.3,41.6666666666667,"[0.873614, 0.938112, 0.685066, 0.668534]",3.165326
128,25,5,5.5,1.4,0.3,11.1,13.5,40,"[0.900261, 0.794274, 0.706307, 0.68889]",3.089732
128,25,4,4.9,1.6,0.1,10.7,13.1,45.4545454545455,"[0.759193, 0.801715]",1.560908
128,25,5,5.1,2.9,0.2,14.9,18.9,33.3333333333333,[0.541532],0.541532
128,25,6,6.2,2.2,0.1,11.2,14.8,37.037037037037,"[0.85574, 0.854338, 0.605694]",2.315772
128,25,4,4.8,1.1,0.1,10.7,12.2,47.6190476190476,[],0
128,25,4,4.4,1.3,0.1,10.8,12.6,47.6190476190476,"[0.70774, 0.578008]",1.285748
128,25,2,5.6,1.6,0.3,10.9,13.4,45.4545454545455,"[0.511275, 0.899638]",1.410913
128,25,4,5,1.4,0.1,10.9,13,45.4545454545455,[0.520525],0.520525
128,25,4,6.2,1.1,0.1,11.1,12.8,41.6666666666667,[0.928696],0.928696
128,25,5,5.7,1.9,0.1,12.5,15.3,37.037037037037,[],0
128,25,4,4,1.6,0.1,9.5,12,47.6190476190476,[0.631387],0.631387
128,25,4,4.3,0.6,0.1,7.7,8.7,58.8235294117647,[0.894019],0.894019
128,25,5,4.4,1.4,0.1,9.4,11.6,45.4545454545455,"[0.501343, 0.986059]",1.487402
128,25,5,5.7,0.8,0.1,8.1,9.3,50,[0.96904],0.96904
128,25,4,4.3,1.8,0.1,10.9,13.7,45.4545454545455,"[0.684772, 0.93721]",1.621982
128,25,2,4.5,1.1,0.3,10.7,12.5,50,"[0.759688, 0.755485, 0.593787]",2.10896
128,25,4,4.6,1.3,0.1,11.2,13.4,45.4545454545455,"[0.809591, 0.809546, 0.779965, 0.77892, 0.77122, 0.745147, 0.737753, 0.689214, 0.596269, 0.590978, 0.567815]",7.876418
128,25,4,6.1,1.2,0.1,11,12.9,41.6666666666667,[0.531649],0.531649
128,25,4,5.8,1.6,0.1,10.8,13.2,41.6666666666667,[0.603486],0.603486
128,25,4,5,2,0.1,10.8,14,41.6666666666667,"[0.894505, 0.738407]",1.632912
128,25,3,4.9,1.5,0.1,10.8,13.1,47.6190476190476,[0.742169],0.742169
128,25,6,4.1,1.5,0.1,10.7,12.9,41.6666666666667,"[0.88651, 0.70836, 0.772854]",2.367724
128,25,4,4.4,1.9,0.1,10.7,13.6,43.4782608695652,[0.669304],0.669304
128,25,5,5.4,1.5,0.1,9.3,11.6,43.4782608695652,[0.523549],0.523549
128,25,4,4.3,0.4,0,8,8.7,58.8235294117647,[0.813196],0.813196
128,25,7,4.4,1.6,0.1,9,11.6,41.6666666666667,"[0.839007, 0.776541, 0.569187]",2.184735
128,25,5,4.5,0.6,0.1,7.5,8.5,55.5555555555556,[0.966513],0.966513
128,25,4,4.4,1.3,0.1,10.8,12.6,47.6190476190476,[],0
128,25,5,4.7,2.3,0.1,10.7,14.3,40,[0.994037],0.994037
128,25,4,5.1,2.1,0.2,10.8,13.9,43.4782608695652,[0.983267],0.983267
128,25,4,5.5,2.6,0.1,11,14.5,41.6666666666667,[0.995407],0.995407
128,25,4,5.8,1.6,0.1,10.8,13.2,43.4782608695652,[0.626632],0.626632
128,25,5,6.2,1.4,0.1,10.7,12.8,40,"[0.711834, 0.932418]",1.644252
128,25,4,5.4,1.1,0.3,10.8,12.6,43.4782608695652,[0.700088],0.700088
128,25,4,6.4,1.7,0.1,10.8,13.6,41.6666666666667,"[0.992187, 0.752477]",1.744664
128,25,5,5.3,1.6,0.1,9.2,11.7,43.4782608695652,"[0.932745, 0.930517, 0.862644, 0.835669, 0.833205]",4.39478
128,25,3,4.5,0.5,0.1,7.5,8.5,58.8235294117647,"[0.832254, 0.690536, 0.649435]",2.172225
128,25,3,4.5,1.9,0.2,10.8,13.5,45.4545454545455,[0.570056],0.570056
128,25,4,8.3,1.1,0.1,10.9,12.7,38.4615384615385,[0.911991],0.911991
128,25,4,4.9,2.6,0.2,13.4,17.1,37.037037037037,"[0.766181, 0.709596, 0.504246]",1.980023
128,25,6,7.2,0.5,0,7.3,8.8,43.4782608695652,"[0.988511, 0.816993, 0.790603, 0.73405, 0.502872]",3.833029
128,25,5,5.7,1.2,0.1,10.6,12.3,41.6666666666667,[],0
128,25,6,4.8,1.5,0.1,10.9,13.2,41.6666666666667,[],0
128,25,5,6.7,1.9,0.1,9.3,12.3,38.4615384615385,"[0.886256, 0.7572, 0.72628, 0.699274, 0.647138, 0.630611, 0.531301, 0.503959]",5.382019
128,25,8,5.1,1.4,0.1,10.8,12.9,38.4615384615385,[],0
128,25,4,4.6,2.1,0.1,9,12.4,45.4545454545455,"[0.628476, 0.694332, 0.608842, 0.599793, 0.526132]",3.057575
128,25,4,6.2,0.7,0.1,7.7,8.8,50,[0.818942],0.818942
128,25,4,4,1.5,0.1,10.7,13,45.4545454545455,[0.531802],0.531802
128,25,4,6.5,1.2,0.1,10.8,12.5,43.4782608695652,[],0
128,25,4,4.3,1.3,0.1,10.7,12.7,47.6190476190476,[],0
128,25,6,4.8,2.2,0.1,10.8,14.2,38.4615384615385,"[0.900427, 0.841055, 0.602339, 0.563963]",2.907784
128,25,3,3.9,1.5,0.1,10.9,13.1,50,[0.503972],0.503972
128,25,4,3.6,1.6,0.3,10.9,13.4,47.6190476190476,"[0.826402, 0.72082, 0.712888]",2.26011
128,25,3,4.9,1.6,0.1,10.8,13.1,45.4545454545455,[0.571896],0.571896
128,25,5,5.5,1.4,0.1,9.3,11.5,45.4545454545455,[0.652826],0.652826
128,25,4,5,0.8,0.1,8.8,10,52.6315789473684,[],0
128,25,6,4.1,1.8,0.1,9.1,11.9,43.4782608695652,[],0
128,25,3,4.7,0.6,0.1,7.3,8.3,62.5,[],0
128,25,7,6.8,3.4,0.1,10.8,16.2,32.258064516129,"[0.723808, 0.966384]",1.690192
128,25,5,6.2,1.9,0.1,10.8,13.8,40,"[0.538435, 0.508942]",1.047377
